5年連続日本一の福岡ソフトバンクホークスのファンなのですが、パ・リーグは実力が拮抗していますし今年はどこが優勝してもおかしくない位のレベルだと思っています。150キロを超える剛速球のピッチャーも増えてきましたし、それを豪快にホームランにする実力のあるバッターもパ・リーグにはたくさんいると思っています。そのプレイを球場まで見に行くのが何よりの醍醐味ですし、今では地上波の放送は少なくなってきましたがスカパーやDAZNなどと言うサブスクも充実していますし開始から試合終了までを自宅の大きなテレビで見ると言うのももう一つの醍醐味だと思います。冒頭に書いた通り熱烈なソフトバンクファンです、1番応援してる選手は怪我から復帰した今宮健太選手です。今年は年間通してプレイしてくれることに期待しています。,野球
私の好きなスポーツは野球です。プロ野球をよく見ますが、好きな選手は阪神の佐藤輝明選手です。野球の好きな部分、魅力的な部分ですが、まずは自分が選手としてプレイした経験から言えることがあります。それは、バットにボールが当たりそのボールが糸を引くように外野に飛んでいく時の爽快感を体験できる、という部分です。この爽快感はライナー性の打球の時に特に感じられます。バットの中心にうまくボールが当たった時などはほとんど腕に衝撃がこないにもかかわらず、ボールが驚くほど遠くに飛んでいくことがあります。この感覚を味わうのがとても好きです。また、野球は観戦する魅力もあります。特に好きな部分は、球場で周りの観客たちと大声を出して応援歌を歌えるという点です。バッターごとに応援歌を変えて歌うのはとても楽しいです。,野球
父親の影響で小さい頃から野球のファンです。小学校から甲子園はいけませんでしたが、高校まで野球を続けていました。野球の好きなところと言えばとにかく物心ついた時からとにかく夢中になれるスポーツは野球しかないと言う感じだったと思います。そこまでうまいと言うわけでもありますせんでしたし、甲子園に出れると言う強豪校でもありませんでした。一応スタメンで5番ショートでした。社会人になってからは全くプレイはしていませんが、プロ野球のほうは今でもずっとテレビで見たり球場に観戦に行ったりはしています。小さい頃の長島さんが監督だった時代からの巨人ファンで、今でもずっと巨人一筋で応援しています。過去を上げると好きな選手はキリがないですが、今応援している選手は1番と言われれば坂本勇人選手になると思います。,野球
"野球といえば「日本で一番メジャーなスポーツ」という印象です。
プロ野球の歴史も大変長く、「王」、「長嶋」を始めとした数多くのスターが生まれてきました。
他のスポーツと比較して１試合にかかる時間は長く、知人や家族と一緒にゆっくりと観戦できるのが良いですね。
また、プロ野球に至っては国内の他のスポーツ選手と比較しても「高給取り」が多く、夢があるスポーツと言えますね。
もう一つ野球で好きな点は、やはり「高校野球」になります。
春と夏に行われる大会で高校球児たちの頑張りを見ることで、勇気をもらい、日々の生活に張りをもたらしてくれます。",野球
物心がついた時から、地上波でプロ野球を放送していましたし漫画でもスポーツと言えば野球がジャンル的に1番多かった感じがします。そのような環境で育ったので自然と野球は好きになりましたし、小学校から中学卒業までですが実際にやっていました。セ・リーグとパ・リーグ合わせて12球団日本全国にまんべんなく球団がありますし、春から秋まで年間を通して各球団が日本一を目指して熾烈に争うのはとても見ごたえがあると感じています。個人的には日本ハムのファンで不動の4番、中田翔選手を応援しています。戦力的に今年も厳しい感じですが何とかAクラス以上は頑張ってほしいと思っています。,野球
40代の女性なのですが、昔に比べてプロ野球選手自体のレベルも上がっていると思います。その理由は野球のレベルもそうなのですが、とにかくイケメンの選手が多くなった感じがしています。野球自体はプレイした事は無いのですが、とにかく球場に行っておいしいものを食べながらお酒を飲んで野球観戦をするのがここ5年位は自分自身の1番の趣味になっていると思います。福岡県出身でソフトバンクホークスを応援しているのですが、とにかくホークスの選手はスタイルも良くイケメンの選手が多くて応援のしがいがあります。その中でもイチオシの選手は、やっぱり豪快なホームランを打つ柳田悠岐選手です。今年も戦力が整っているので5年連続日本一になってくれると信じています。,野球
団体競技にはつきものですが、やはりチームメイト９人が一丸となって勝利を目指すところが最も好きなところです。バッティングに関しては、打率や出塁率など個人のバッティング技術の結果がデータとして残りますが、実際は１番から９番まである程度バッティングの役割を担っているので、完全に個人の自由裁量でプレーできるわけではありません。ピッチングに関して個人の技術に頼るところが大きいですが、中継ぎ投手や抑え投手にいかに上手く繋げていけるかが勝利のためには重要な戦略となります。このように、個人個人が最大限の能力を発揮して勝利に向けて頑張ることができる野球が好きです。,野球
野球は興行としての部分もあるところが面白く、引き分けのルールは時勢によって何度か変化しており、今後も固定されることはないでしょう。1988年10月19日の近鉄ロッテ戦の引き分けは非常にドラマチックでした。また、プロスポーツの中でも試合数が多いこと、代打や投手起用で個性が現れることから監督の存在が非常にクローズアップされるところも面白く原辰徳監督、工藤公康監督など個人的に好きな監督となっています。選手のパフォーマンスとしては西武ライオンズ時代の秋山幸二選手のホームランを打った際にホームベースに到着する際のバック転をするシーンが好きでした。,野球
"160km/hにも迫るストレートで相手バッターをばったばったと三振に討ち取る豪腕ピッチャーがいるかと思えば、ストレートは140km/hそこそこ、にも係わらず変化球のキレやコントロールで強打者を翻弄する技巧派ピッチャーもいる。そんな投手同士の投げ合いは、派手さは無いが片時も目が離せない。
一方で、大差を空けられた試合で稀によく発生する大逆転劇。そんな時によく見られるのが両軍入り乱れての大花火大会。やっぱりホームランは野球の華である。
しかし、たとえホームランが出なくとも、たとえ1本のヒットが出なくとも、足だけで点をもぎ取ることが出来るのもまた野球。ひとつの盗塁が試合の行方を決めることもある。
なんと楽しいゲームであることか！",野球
"私の場合、野球が好きな理由は、一回から九回までの試合の中で、人生ドラマのように、様々なドラマが展開される興味深さがあるからです。
また、９人でする競技なので、個人ごとの打撃の調子や、投手のその時の調子に試合展開が繰り返され、手に汗を握る試合の連続だからです。
そして、試合の結果に私も自分自身の様に、一喜一憂し、野球の本当の醍醐味を実感できるからです。
私の好きな選手は、元大リーグのイチロー選手です。
彼は、幼少の頃から、父親から、野球の洋才教育を受け、小学校からプロで活躍するまで、天性の才能と、超越した運動神経に恵まれたスーパースターでした。
私は、彼から、「人としての行き方」を学びました。",野球
"私は幼い頃から野球が大好きです。夕方になると、テレビの前に祖父、父、兄が集まり、ナイター中継を見ていたからだと思いますが、気が付いた頃には野球、特に中日ドラゴンズが大好きでした。
野球の魅力は、なんといっても格好いいところです。バットを構える姿、野手がボールを追う姿、キャッチャーのミットを構えた体の大きさ、誰のどのシーンを切り取って格好いいと思います。特に、打者がバットでボールをミートする瞬間の、ほんの一瞬の時間が、たまらなく痺れます。私は中日ドラゴンスの高橋周平選手が好きなので、今シーズンも応援したいと思います。",野球
野球好きの仲の良い友達と一緒に草野球をしています。私含めて全員が経験者ですが技術的には特に上手でもなく、みんなどんぐりの背比べです。ただ、他の草野球チームと対戦するときはみんな一生懸命ですし、負けていてももみんなで助け合いながら最後まで戦っているととても面白いです。野球は子供の頃から漠然とした感じで好きでしたけれど、年齢を重ねてからは1球ずつ真剣に勝負できるのが魅力的に思うようになり、さらに好きになりました。もちろん下手な私にも相手のピッチャーは1球1球を真剣に投げてくれます。ちなみにイチローさんが好きです。子供の頃にもらったサインを今でも家宝のように大切にしています。いつか私も彼みたいに上手になることができれば良いのですが。,野球
　私自身は野球をプレーしないのですが、高校時自分の学校の野球部が甲子園に出場したのをきっかけに野球の応援にはまりました。同級生とテレビや新聞の結果を見て盛り上がった時はとても面白かったです。大人になって同級生と疎遠になった今でも、家族と近所の球場に観戦に行きます。全く知らない人同士で一緒に一つのチームを応援する感覚がとても好きです。ほかのスポーツにはない独特の応援方法なのでそれがおススメです。野球選手の名前やチーム名がわからない人でも隣の人の真似をして大声で応援すると楽しめると思います。今の主人と出会ったのも仕事帰りに観客席で出会ったので野球は大好きです,野球
"野球を好きになったきっかけは高校生の時野球部が春のセンバツに出場して、甲子園まで行き応援をしました。
その時に延長戦になり、点を取ろうとなんとか塁に出ようとしたり、それを阻止しようと必死に守っている姿に感動しました。それからは、プロ野球を見るようになりました。当時は長嶋監督率いる巨人がピッチャーは投げては抑え、打線も１番から繋げては点を取り強力打線でとても強くすぐに巨人ファンになりました。
野球は全員野球で個人プレーでなくてチームのためにと選手それぞれがプレーしていて、９回２アウトまで何があるかわからないところが魅力です。
今は巨人の坂本選手が好きでコロナになるまでは毎年球場まで行き巨人を応援しに行ってます。",野球
福岡で生まれ育った私は、物心ついた時からホークスが身近で、知らず知らずのうちに応援歌を覚え、常にテレビで見ていました。そんな中自然と野球のルールを覚え好きになりましたが、その魅力はなんと言っても、ルールの奥深さだと思います。体力、技術だけでなく、頭の良さを求められるスポーツであり、日本だけでなく世界中の多くの人の心を掴んでいて、コミュニケーションツールとしても役立ちます！私が一緒好きな選手は大谷翔平です。日本にいたときに観戦したのは一度だけですが、テレビで活躍している様子を見ると、私もとても元気が出ます！！,野球
7?8年前に広島近辺に引越してきました。仕事は外回りをする営業職ですが、そこで驚いたというか、やはりというか、カープの話題がよく出てきます。男性はもちろんのこと、女性でもカープの話が挨拶代わりに出てきます。地域と密接に関係しているのがよく分かりました。元々スポーツ観戦は好きでしたが、カープファンと接していくうちにすっかりカープファンになってしまいました、野球の良いところは、シーズン中ほぼ毎日試合がある事です。なので「昨日の○○は?」とか「今日の先発は?」といった話題に事欠きません。現在のカープファンの間で話題になっているのが菊池選手。今年は序盤から打っているので「一体どうなってんの？」と今日も楽しませてくれます。,野球
"それでは、野球が好きなところを端的ではありますが述べさせて頂きます。
①『なぜ野球が好きなのか』…父親が好きで、その影響もありますが、ドラマ性を感じるからだと思います。プロ野球・大リーグ・甲子園など、クオリティーに差はありますが、ドラマ性だけは共通して高いものを感じます。
②『野球の魅力について』…ピッチャーとバッターの心理的な駆け引きが魅力だと感じます。お互いどのような感情を抱きながら対峙しているのかを想像すると、ドラマ性がグッと増していき、目が離せなくなります。
③『好きな野球選手』…大リーグ・ロサンゼルス・エンゼルスの【大谷翔平】選手です。彼の活躍を見るのが毎日の楽しみです。先日の【リアル二刀流】はシビレました。全世界が注目する選手の活躍は、生きる勇気や活力を与えてくれます。",野球
野球が大好きで、プロ野球はもちろん、メジャーの試合結果もチェックしています。そして、高校野球も。高校野球は、プロとは違った魅力があって、ついつい見てしまうんですよね。力強いバッティングでもなく、相手をほんろうするような変化球でもなく、優れた守備でもなく、技術はまだまだ未熟ですが、それを補う、はつらつとしたプレイがあります。見ていてとても感動しますし、自分も頑張らなきゃ！って気持ちにさせられます。ちなみに、長い甲子園の歴史の中で一番好きな選手は、松坂選手です。あの時代に、あそこまで完成された選手っていうのは本当に驚きです。今でこそ、150キロを投げる選手は普通にいますが、あの当時は、情報量も少なく、トレーニング環境も限られてたはずですからね。,野球
"野球が好きな理由は様々あります。魅力にもなりますが一番好きなのは守備です。好きな選手名と関連しますが『菊池涼介』選手が受けた打球を普通の選手なら取れないようなものも取り、肩も強いので後ろに守っていてもアウトに出来るのが見てて興奮します。また打者や投手の特徴により微妙に守備位置を変える工夫をし、アウトにできる確率を上げる心がけが『野球を考えてやるものだ』と再認識し私も考えながら野球を観戦する楽しみにもなります。
2番目に好きなのは采配です。監督の立場になって野球を見ることが多く、試合展開や選手の状態や日程や相手チームの選手の調子の良し悪し等、様々なことを考えて投手の続投・交代や打者への代打、代走、守備固め等を決め、勝ちにもっていくストーリーを予測するのが楽しいです。",野球
私はもともと野球に興味がありませんでした。しかy奥内選手し職場の近くに野球場があり野球観戦をしたことが野球を好きになるきっかけでした。大きな球場に日中や夕方からお酒を飲み応援する。それが一体感のあるもので初めて見に行ったのにすごく楽しむことができました。また球場周りでもいろいろなイベントをやっているのでそちらも楽しめます。野球のルールは単純なことしかわかりませんが、それでも見ていてわかりやすいので初心者でも見ていられます。新人が体格が大きくなりどんどん成長したりすると親目線で大きくなったとみてしまいます。またヒーローインタビューのコメントも楽しみの一つです。,野球
私が野球に興味を持ったきっかけは、今は亡き父親である。地元の中日ドラゴンズをこよなく愛していた父は、オープン戦からシーズン戦、春のキャンプの様子まで逐一チェックしていた。それに影響され、私も野球を見るようになり、野球の面白さにハマってしまった。今、私の好きな選手は大谷翔平である。父は「野球にはドラマがある」と言っていた。負けていても、最後の最後で1つのチャンスを生かし、チーム全員で繋いで行く逆転劇。若き新人投手がノーヒットノーランのような思いもよらない快挙を成し遂げる。勝てた試合が、小さなミスから崩れてしまう。喜怒哀楽の詰まった、同じ筋書きが１つもないドラマ。それが野球の魅力だと思う。,野球
野球の好きなところで挙げられることにドラフト会議があります。プロ野球に入るにはドラフト会議にかけられなければなりません。各球団のスカウトは全国をくまなく回り、各地のネットワークを使い、めぼしい選手を物色します。これと同時に野球ファンの中では、プロ野球に入る前の選手を独自に分析している目の肥えたファンも多いです。自らがスカウトになったつもりで甲子園や大学野球、都市対抗などを見学して、アマチュア時代から知っている選手がドラフト会議にかかり、プロ野球に入団して活躍すると何かとても嬉しい気持ちになります。,野球
"中学生まで野球部に入っていました。
辛いこともありましたが、嬉しい瞬間も多く体験できるスポーツだと思います。
打つときはいい当たりをしたとき、遠くまで飛ばせたとき、守備ではいいプレーをできたときと気持ちよさを感じます。
練習ももっと打ちたい、守備が上手くなりたいという気持ちで向上心を持ってやっていました。
プレーする側からするとチームとしてのスポーツなので同じ選手との一体感や協調性があり、誰かがミスをしても取り返せる機会が多いのも魅力です。
投手が打たれたら自分たちも打てばいいと前向きになれるところがいいなと思います。
好きな選手は鈴木誠也選手です。
打つ方はもちろんトップクラスですが、そういう選手は守備に難があったり脚が遅かったりしますが、彼の場合脚も速いですし肩も強いと素晴らしい選手だと思います。",野球
"野球の好きなところは色々ありますが中でも特に私が良いと思っているのが野球なら世代を問わずに好きという人が多くて野球について語り合う事ができるのは良いと思います。おかげで好きな野球について楽しく語ることができて一層野球が好きになったというのがあります。

また野球が良いのはプロ野球を観戦する事も楽しいのですが、自分自身も気軽にできる球技という点でも野球が好きです。
あまり運動神経が良くない私でも野球ならバットにボールを当てることさえできれば活躍できるのでその点でも私は野球が好きです。

そうやって自分自身も野球をやって楽しんで野球についてより詳しくなって野球観戦もより楽しめるのが野球の好きなところです。",野球
私は51歳の薬剤師です。私が野球の好きな理由はスポーツというよりもゲーム性が高いところに魅力を感じています。個人個人でみればスポーツになりますが、チーム全体で見ればゲームのようなもので、各個人の能力をうまくパズルのピースのように配置して勝利をもぎ取る点が大変面白いと感じています。最近はゲームをしていませんが、野球ゲームが本物の野球とあまり変わらないで楽しめるところが私の考える所以ではないかと考えています。もちろん個人としてのバッティングやスローイングなどにも追求する楽しさがあるとは思いますが、様々なピースを使って常勝チームを育て上げる点が大変魅力的です。,野球
野球と言えばスタジアムでビール片手に騒ぎながら応援するのが醍醐味だと思いますし、例え１人で観戦に行っても必ず周りの人と仲良くなれ一体化になって応援できるのはとても楽しいです。スタジアムに行けばストレス発散にもなれますし、各スタジアムにあるスタジアムグルメも野球の楽しみの一つになっています。また、やはり野球と言えばパワーのあるフルスイングのホームランは観ていてとても気持ちいいですし、監督やコーチの指示や見えないところの駆け引きなどに注目して観るのも楽しいです。テレビからでも伝わるあの雰囲気も好きです。,野球
野球は小学校の頃からやり始めましたが当初は父親に無理やりやらされた感があり楽しさ、良さが全く分かりませんでした。ただ練習をしていくにつれ試合に出れるようになりチームスポーツの良さ、勝っても負けてもチーム一丸となり勝つことに向かってやっていく楽しさが分かってきました。小さい頃から口下手であまり自分から話すことがなかったのですが野球を通じ仲間ができ野球以外のことでも大切なことが多く学べました。大人になった今でも野球での経験が活きてると思います。好きな選手は大谷翔平選手です。今彼は想像もできなかった漫画の中での出来事をされていて毎日スポーツニュースを見るのが楽しみです。,野球
"私は野球観戦が特に好きです。理由は、1球投げるごとに合間があることで、緊張感を1球ごとに感じることができるからです。ピッチャーとキャッチャーが何を考えてどの球種をどのコースに投げるのか、バッターはどの球種やコースを狙っているのか、それぞれの狙いを1球ごとに感じられ、投げるときにピッチャーとバッターどちらが勝つかの緊張感が楽しいです。野球は、前の投球が次の投球に影響を与えるため、何を意図して投げているのか、その意図をバッターが読んで狙って打っていくのかを1球ごとに考える時間があり、その時間の駆け引きと、投げてからバッターに届くまでの緊張感を同時に感じられます。
スピード感ではなくじっくりと考えつつ1球ごとの緊張感がたまらない魅力です。
いまはヤクルトの内川選手が好きです。",野球
野球の一番好きなところは、基本的にどんなに点差が開いてしまったとしても逆転勝ちできる可能性はゼロではないというところです。バスケやサッカーなど時間制限のあるものについては、終盤になって点差が縮まらなければほぼ試合が決まってしまいますが、野球はアウトを3つ取られるまで、逆転に突き進むことができます。まれに、9回2アウトから逆転してしまうというミラクルも起こるので、見ていてほんとに飽きることはありません。また、高校野球もプロとは全く違った常に全身全霊で挑むプレイに胸が熱くなってしまいます。監督の選手育成、戦術、采配如何では、チームの質が全然違うものになるのも面白いところです。自分でボールを打つ感触も爽快感抜群で、バッティングセンターにひとたび入れば疲れ切るまでバットを振ってしまいます。,野球
"私は小学校、中学校と部活は野球部でした。
今でも、野球はやるのも観るのも実況パワフルプロ野球などのゲームも好きです。
野球の魅力は、バッティング、ピッチング、守備、走塁など、さまざまな運動能力が必要で、足が早いだけ、力が強いだけなどでは、良いプレーはできないところ。
また、配球や攻撃方法、選手交替のタイミングなど戦略が多彩なところだと思います。
好きな選手は現役選手だと、西武の中村剛也選手です。あのアーチストともいえるパワーと満塁での勝負強さが魅力的だと思います。
OB選手では、古田敦也さんです。捕手としてのリードや強肩、バッティングなど選手としてももちろんですが、球界が1リーグになる危機のときに選手会長として、先頭に立って阻止してくれたからです。",野球
私は、選手ひとりひとりに人間ドラマがあるところが、野球の好きなところです。ドラフト会議が毎年あれだけ注目されるのも、野球ならではかと思います。それもあり、ファンはその選手の入団から引退までを見守り、応援することが出来ます。個人的に好きな選手は、元読売ジャイアンツの高橋由伸選手ですが、あのようなスター選手でも、怪我など紆余曲折があり、最後もまだ現役続行を望みながら、球団のために退いたというドラマがありました。そのように、ファンは選手それぞれの人間ドラマに感情移入し、プレー以外の部分でも応援出来るという魅力がある野球が、私は好きです。,野球
私は小学生の頃より野球の大ファンです。私が小学生の頃は、王、長嶋、野村選手などが活躍した時代です。私は、大学生まで東京の大井町に住んでいました。当時、ジャイアンツ球場は二子玉川に有り、父親が何度も練習を見に連れてってくれました。王や長嶋選手の姿を間近にして大変感激しました。更に、後楽園球場の試合での王、長嶋のホームランに胸を躍らせたものです。野球は本当に素晴らしいスポーツで、野球と比べられるスポーツはないと思います。子供の頃の大好きな選手は、長嶋、王選手です。今は、岡本選手です。ただ、今、岡本選手の調子が今一つなのが心配です。,野球
野球はピッチャーで勝負が決まると言っても過言ではないですし、年間にかなりの試合がありピッチャーを上手くローテーションして勝ちに導く采配は戦略性があり楽しめます。また、ピッチャーやバッターもそれぞれタイプが全く違うので、そのタイプの全く違う選手をどう組み合わせていくのかも楽しみの一つですし、１試合が比較的長いのでのんびり観れるところも好きです。日本にもプロ野球がありますし、自分の地元にもチームがあるので、試合を観れない時でも結果は気になります。やはり地域と一体化できるのは野球の魅了だと感じますし、野球の話をすれば周りの人と盛り上がれるのも好きな理由です。,野球
ホームランをガンガン打つ選手や、奪三振の山を築き上げるピッチャーが揃っているチームが必ずしも勝つとは言えない奥が深いスポーツだからです。野球の動きは基本的に「走る」「投げる」「取る」「打つ」なのですが、これらが全て組み合わさって勝敗が決まります。従って、各選手は自分の得意分野を活かして試合に出てチームに貢献する、監督やコーチがその選手の起用法、試合の中での作戦指示、様々な戦略や要素が絡み合います。見れば見るほど奥が深く、先の展開も読めない、その分ハラハラドキドキ面白いです。今は特に応援しているチームがピンチになった時、守りの要であるキャッチャーがどういう指示でピンチを凌ぐか、に視点を置いて楽しんでます。好きな選手は打てるキャッチャー、埼玉西武ライオンズ森友哉選手です。,野球
子供の頃は野球が一番流行っている遊びで、公園野球を毎日のように楽しんでいました。自分は下手でしたが野球の性質上必ず打順が回ってくるので出番が必ず来るのが好きな点です。当時の野球は日常でしたからテレビでも必ず放送があり嫌いになる男の子なら全くやらないという事はありえませんでした。うまい友人のプレーを見て自分もうまくなりたいと思ったものです。野球の魅力はチーム競技と個人戦が合わさった点にあります。投手と打者の対決が基本ですが、守備やベンチの対応も重要でそれがなければどんなに優れている選手でも何も出来ずに終わります。また個人の役割が明確で失敗しても挽回できる機会が来るのが野球の最も優たところでしょう。原監督の現役時代からのファンです。ホームランを打ったときのうれしさは何にも変えがたいものでした。,野球
"僕は野球はやっていなかったのですが、テレビで見るのは大好きです。もちろん実際に球場で見るのはもっと好きです。
僕はプロ野球も好きなのですがもっと好きなのは高校野球です。というのも、高校時代に夏の甲子園予選に野球部の応援に行った際に友達が出ていた事もあり声が枯れるまで応援した事があったからです。普段教室でおちゃらけている野球部の奴らがこんなにも真剣、直向きにプレーしている姿にとても感動したのを今でも覚えています。また、それはプロ野球でも同じで、大の大人が試合ではユニフォームを汚しながらガムシャラにプレーする姿にとても好感をもてるのでプロ野球を見るのも大好きです。
大人から子供まで楽しめる数少ないスポーツだなと思っています。因みに、広島出身なので好きな選手はカープの鈴木誠也選手です。",野球
"野球の魅力や醍醐味というのはやはり1回に何点でも点が取れるところで、大逆転が可能なところです。
その醍醐味や魅力が詰まったのが甲子園です。甲子園に出た選手で、好きな選手は清原和博選手です。
「甲子園は清原のためにあるのか」という名文句もありますが、今でもそのホームラン記録は破られていません。
その甲子園で忘れられないのが2006年の帝京対智辯和歌山戦です。まさに球史に残る試合でした。
8回終了時点で帝京４－８智辯和歌山。そして9回表に帝京が8点取り4点差をつけて逆転。
しかしその裏に智辯和歌山がさらに5点を取って逆転サヨナラ勝ちするという、見ていて大興奮の試合でした。
このように高校野球では時には信じられないような大逆転も起きます。まさに野球の醍醐味が詰まったのが甲子園と言えるでしょう。",野球
"私は大谷翔平選手が大好きです。大谷翔平選手は投手として早い球を投げられるので尊敬しています。さらにバッティングも上手くてセンスがあるので大好きです。一人で色んな活躍をする選手はプロの世界でも少なく大谷翔平選手から野球の面白さを学びました。私はそんな野球が大好きです。大きなホームランや普通の人では投げることの出来ない速球を見る事が出来るので野球は面白いです。
個性的な選手が集まり1つのチームとして勝利を目指して戦う姿がかっこよくて大好きなスポーツです。試合終了までお互いのチームが熱くぶつかり合う所が野球の魅力だと思います。",野球
"プレイすることは無く国内のチームにはあまり興味があるませんが、ワールドカップを観ることが大好きです。
日本人の野球選手が海外で活躍するところも良くニュースのスポーツコーナーで観るので私たち日本人にとって馴染みのスポーツなので応援しています。。
また日本人が得意とするスポーツでワールドカップでは常に優勝しており、強いことも好きな理由の一つです。
今まで、日本の選手には個性的な方々が多く、野球をプレイしたことがない私でも多くの選手の名前を覚えています。
特にイチロー選手が大好きです。
ストイックに練習をしている傍ら、毎日大好きなカレーを食べているところもギャップがあって魅力的です。
プレイできる年齢ギリギリまで活躍できる能力は素晴らしいと感じました。",野球
1回から9回までどうなるか分からないところが魅力です。観ているだけでこんなにもドキドキわくわくさせてくれるスポーツは他にはありません。9回の2アウトから満塁ホームランを打ったりする展開もあり得るので、例え0-7で試合が進んでいたりしてもそこから逆転ということもあるので応援しているチームが勝っていても負けていても最後まで目が離せません。ピッチャー配分で、中継ぎを次誰を出してくるかということを予測するのも楽しいです。「えっ！？この人？大丈夫？」という人が意外に活躍してくれたり、その逆だったり、前に投げるピッチャーの力量によっても中継ぎのやり易さやりにくさが変わるのだろうなということを読むのも面白いです。好きな選手はやはり「田中将大」です。まさか戻ってくるとは思わず、今後の活躍が楽しみです。,野球
サッカーや他の球技は、ちょっと目を離すとすぐに1点が入ってしまったり、眼を離せない分のんびり見ることができないけれど、野球はお弁当を食べながらでものんびり見ていられるので、野球にさほど興味がない人でも球場に行って見に行くのが楽しい。また、プロチームの歴史が長いので、世代が違う人とでも野球が好きだということで話題がもりあがることが多いのが良い。また、時間制限がないのでいつまでに終わるという決まりがない分、作戦なども練りやすいし、最後で試合の流れがガラッと変わることもあるので、逆転劇が面白いところが好きです。,野球
"高校まで野球をしていました。

主にセンターを任されていましたが、バッターが打った球、それを必死で追いかけキャッチする。
それを全力でキャッチャーめがけて投げ、タッチアップした走者をアウトにする。あの瞬間がとてつもなく好きでした。
憧れのイチロー選手、彼のライトからのレーザービームのような球は投げれなかった。
フライした玉をグローブで「パシッ」っとキャッチする、あの音の気持ちよさたるや。野球をやめた今でも
あの音は心地よく響いています。

野球は団体競技でありながら、ピッチャーがバッターに投げるあの瞬間だけは個人対個人の対決です。
打たれたとしても仲間がカバーする、それはチームだということです。
センターからバックホームに投げる、それを仲間が中継して繋いでくれる、そして走者をさす。
美しいチームプレイでしょう。",野球
私は野球というスポーツが大好きです。特にプロ野球の試合を観戦することにはまっていて、暇さえあればネット生中継で試合を観ています。特に好きな選手は柳田悠岐選手です。野球を好きになった理由は、小学生の頃、親がテレビでプロ野球中継を毎日のように観ていて、それにつられて興味を持っていった、という感じです。実際に、興味を持つだけで飽き足らず、少年野球チームに入り自分でプレーもしました。高校の部活まで野球をプレイしましたが、その経験から言える野球のスポーツとしての魅力ですが、ずばりそれは、ドラマティックな試合展開が多い、という部分だと思います。試合の終盤で、一本のホームランや一つのエラーなどから試合展開が劇的に変わって行くことがよくありますが、あのスリリングな雰囲気は野球ならではのものだと思います。,野球
野球の好きなところは、努力をすれば成績を残せて成長ができることです。野球を長く続けていれば、コントロールが良くなりさらに球のスピードも上がるので、成長を実感することができます。他のスポーツよりも繊細になっており、想像以上に細かいスポーツなため努力をすればするほど野球が上手くなっている実感をかんじることができます。また大リーグで活躍している大谷選手などのような走攻守備えた選手も見ているだけでカッコ良く、とても憧れるヒーローのような存在もいるなどワクワクすることがいっぱいなのが野球だと思っています。,野球
"■野球の好きなところ
自分でもやっていましたが、高校野球やプロ野球は自分たちの野球と一味違い、プレイの正確性や迫力が凄くて好きです。
■野球のここが好き
豪快なホームランや、華麗な守備テクニック、チーム同士の駆け引き、ゲームの流れなどたくさん好きな所があります。
■野球の魅力
プロになれば多額の年俸も魅力だと思います。自分は無理でも、自分の子供や友人の子供にも夢を託せる。
だれでも夢を見れて決して絶対に叶わない夢ではなく追いかけることのできるところも魅力だと思います。
■好きな選手
イチロー、大谷、田中マー君、松井秀喜、坂本、古田、長嶋、王、新庄、落合、清原、桑田、江川、原辰徳などたくさんいます。",野球
バッターが相手のピッチャーからヒットを打つところです。以前、苦手としていたピッチャーを打ち負かすところです。10勝以上経験している投手でもなんとか崩してやろうと戦う姿勢が良いです。相手の投手もこの球を打たれたら仕方がないとニヤリとするところも良いです。逆にこの球は誰にも撃たせないという魔球を持つ投手も良いです。ボールを打って始まるゲームですから、打たないと，点を取らないと始まりません。投手は打たせない、バッターは打ってやろうとする駆け引きがたまりません。ホームランは最高にスカッとします。2ストライク、3ボールと追い込まれて勝つのは投手なのか、打者なのかその瞬間です。,野球
他のスポーツでも企業や財団が協賛していたり、土地名がついていて地域で応援することができるが、それでも大きなドームを所有していて、優勝すれば地元のスーパーまでもが安売りしたりして、関係ない人も巻き込んでみんなでお祭り騒ぎになれるところが好きです。また、スポーツ用品を選ぶにも楽しめる要素が多いと思います。サッカーやバスケットボールはボールとシュートできるゴールがあればすぐにできますが、野球はバットもボールもグローブも必要だし、それぞれ購入するにも選ぶ楽しみが多いように思います。試合内容以外の楽しみも多いのが好きです。,野球
"私は野球が好きで、プロ野球のシーズンが始まれば応援しているチームの試合はほぼ全試合見ています。
私が野球を好きな理由であり一番面白さを感じているのは、時間制限がなく最後のアウトを取るまで試合は終わないので、点差が離れていても逆転の可能性があり、どのような展開になっても最後の最後までドキドキしながら見ていられるところです。打撃戦になったら派手な展開にワクワクできますし、ロースコアの投手戦なら打者とバッテリーの駆け引きがより顕著になるので、1球1球から目が離せなくなります。応援しているチームが大きく負けていても最後まで逆転を信じて応援できます。
私が注目している選手は阪神の梅野選手で、走攻守のバランスがよくリーダーシップもある素晴らしい選手なので、今後日本代表としても活躍してくれると思っています。",野球
